RPU,Sitio,Mes,Año,SUBTOTAL,IVA 8%,DAP,Cargos y depósitos,Créditos y redondeos,TOTAL RECIBO,KWH,KVARH,Consumo base,Consumo inter,Consumo punta,"TOTAL KWh (suma b,i,p)",Demanda Base,Demanda intermedia,Demanda punta,Factor de potencia,Factor de carga,Carga contratada (KW)
599950900091,93-R,Agosto,2025,183944.54,14715.5556,1150.0,0.0,-0.0956,199810.0,66237.0,26001.0,27041.0,47045.0,4371.0,78457.0,110.0,110.0,110.0,94.92,9.58,128.0
599981003909,94-R,Enero,2025,222960.06,17836.8148,1150.0,0.0,0.1252,241947.0,96640.0,43481.0,32635.0,51391.0,12614.0,96640.0,135.0,135.0,135.0,91.19,9.62,140.0
599981003909,94-R,Febrero,2025,211163.27,16893.037,1150.0,0.0,-0.307,229206.0,88897.0,40325.0,31139.0,46686.0,11072.0,88897.0,137.0,137.0,137.0,91.07,9.65,140.0
599981003909,94-R,Abril,2025,227521.9,18201.7778,1150.0,0.0,0.3222,246874.0,97827.0,37666.0,27691.0,48807.0,4960.0,81458.0,139.0,141.0,141.0,90.77,9.62,140.0
599981003909,94-R,Julio,2025,233519.55,18681.5556,1150.0,0.0,-0.1056,253351.0,97683.0,44234.0,31764.0,59721.0,6198.0,97683.0,139.0,139.0,139.0,91.1,9.44,140.0
599981003909,94-R,Agosto,2025,236123.84,18889.8519,1150.0,0.0,-0.6919,256163.0,97683.0,45161.0,33996.0,60045.0,5532.0,99573.0,137.0,141.0,140.0,91.07,9.49,140.0
599880601279,95,Enero,2025,181373.5,14509.8519,1150.0,0.0,-0.3519,197033.0,80434.0,13354.0,27545.0,42637.0,10252.0,80434.0,114.0,114.0,111.0,98.65,9.48,134.0
599880601279,95,Febrero,2025,169899.66,13592.0,1150.0,0.0,0.34,184642.0,72694.0,10192.0,26097.0,37908.0,8689.0,72694.0,114.0,115.0,114.0,99.03,9.4,134.0
599880601279,95,Abril,2025,178244.42,14259.5556,1150.0,0.0,0.0244,193654.0,78409.0,8693.0,22277.0,39222.0,3936.0,65435.0,114.0,114.0,112.0,99.13,9.56,134.0
599880601279,95,Julio,2025,194139.89,15531.1852,1150.0,0.0,-0.0752,210821.0,80419.0,43623.0,25734.0,49650.0,5035.0,80419.0,111.0,112.0,111.0,87.9,9.65,134.0
599880601279,95,Agosto,2025,192637.48,15411.037,1150.0,0.0,0.483,209199.0,80419.0,43666.0,27261.0,48236.0,4581.0,80078.0,110.0,111.0,111.0,87.8,9.69,134.0
599951100110,96,Enero,2025,2555.14,204.4444,1150.0,0.0,0.4156,3910.0,201.0,408.0,71.0,103.0,27.0,201.0,1.0,1.0,1.0,44.19,2.7,170.0
599951100110,96,Febrero,2025,2506.11,200.4444,1150.0,0.0,-0.5544,3856.0,181.0,368.0,65.0,92.0,24.0,181.0,1.0,1.0,1.0,44.14,2.69,170.0
599951100110,96,Abril,2025,2506.57,200.5185,1150.0,0.0,-0.0885,3857.0,181.0,304.0,53.0,86.0,10.0,149.0,1.0,2.0,1.0,44.01,1.24,170.0
599951100110,96,Julio,2025,2506.43,200.5185,1150.0,0.0,0.0515,3857.0,194.0,373.0,60.0,117.0,17.0,194.0,1.0,4.0,3.0,46.14,0.65,170.0
599951100110,96,Agosto,2025,5390.78,431.2593,1150.0,0.0,-0.0393,6972.0,194.0,520.0,539.0,956.0,95.0,1590.0,4.0,4.0,4.0,95.05,5.34,170.0
599920500420,97-R,Enero,2025,198191.58,15855.3333,1150.0,0.0,0.0867,215197.0,84796.0,32829.0,26724.0,47068.0,11004.0,84796.0,123.0,124.0,123.0,93.26,9.19,147.0
599920500420,97-R,Febrero,2025,185935.29,14874.8148,1150.0,0.0,-0.1048,201960.0,77024.0,29813.0,24652.0,42238.0,10134.0,77024.0,123.0,124.0,123.0,93.26,9.24,147.0
599920500420,97-R,Abril,2025,197027.63,15762.2222,1150.0,0.0,0.1478,213940.0,84084.0,27028.0,22261.0,43596.0,4376.0,70233.0,123.0,124.0,124.0,93.33,9.44,147.0
599920500420,97-R,Julio,2025,2884.09,230.7407,1150.0,0.0,0.1693,4265.0,251.0,556.0,83.0,152.0,16.0,251.0,1.0,1.0,1.0,41.15,3.37,147.0
599920500420,97-R,Agosto,2025,2826.44,226.0741,1150.0,0.0,-0.5141,4202.0,251.0,470.0,72.0,119.0,12.0,203.0,1.0,1.0,1.0,39.65,2.72,147.0
599050501191,98-R,Enero,2025,133557.45,10684.5926,1150.0,0.0,-0.0426,145392.0,55831.0,32963.0,18835.0,29701.0,7295.0,55831.0,77.0,78.0,79.0,86.11,9.49,104.0
599050501191,98-R,Febrero,2025,119962.91,9596.963,1150.0,0.0,-0.873,130709.0,48008.0,28425.0,16933.0,25197.0,5878.0,48008.0,77.0,78.0,78.0,86.05,9.15,104.0
599050501191,98-R,Abril,2025,129307.29,10344.5185,1150.0,0.0,-0.8085,140801.0,53964.0,26268.0,15204.0,27050.0,2738.0,44992.0,78.0,78.0,78.0,86.36,9.61,104.0
599050501191,98-R,Julio,2025,130409.14,10432.7407,1150.0,0.0,0.1193,141992.0,52991.0,30139.0,17278.0,32470.0,3243.0,52991.0,75.0,77.0,76.0,86.92,9.25,104.0
599050501191,98-R,Agosto,2025,129737.58,10378.963,1150.0,0.0,-0.543,141266.0,52991.0,30158.0,17997.0,32103.0,3082.0,53182.0,74.0,75.0,75.0,86.99,9.53,104.0
599960100041,99-R,Enero,2025,168065.54,13445.2593,1150.0,0.0,0.2007,182661.0,72942.0,21339.0,24342.0,39001.0,9599.0,72942.0,103.0,105.0,105.0,95.98,9.33,150.0
599960100041,99-R,Febrero,2025,155470.78,12437.7037,1150.0,0.0,0.5163,169059.0,64341.0,26623.0,22044.0,34305.0,7992.0,64341.0,103.0,105.0,104.0,92.4,9.11,150.0
599960100041,99-R,Abril,2025,164062.29,13125.037,1150.0,0.0,0.673,178338.0,70158.0,24546.0,19507.0,35414.0,3560.0,58481.0,103.0,102.0,103.0,92.21,9.46,150.0
599960100041,99-R,Julio,2025,167428.01,13394.2222,1150.0,0.0,-0.2322,181972.0,69524.0,28811.0,22119.0,43000.0,4405.0,69524.0,99.0,102.0,101.0,92.38,9.16,150.0
599960100041,99-R,Agosto,2025,165121.07,13209.7037,1150.0,0.0,0.2263,179481.0,69524.0,28824.0,23218.0,41956.0,4000.0,69174.0,97.0,101.0,99.0,92.31,9.2,150.0
599890101134,100,Enero,2025,135065.55,10805.2593,1150.0,0.0,0.1907,147021.0,58417.0,21942.0,19558.0,31090.0,7769.0,58417.0,82.0,84.0,83.0,93.61,9.34,124.0
599890101134,100,Febrero,2025,126536.8,10122.8889,1150.0,0.0,-0.6889,137809.0,52039.0,21762.0,18322.0,27034.0,6683.0,52039.0,84.0,85.0,86.0,92.26,9.0,124.0
599890101134,100,Abril,2025,126056.37,10084.5185,1150.0,0.0,0.1115,137291.0,53164.0,18283.0,14432.0,27076.0,2830.0,44338.0,80.0,80.0,81.0,92.45,9.12,124.0
599890101134,100,Julio,2025,134548.99,10763.9259,1150.0,0.0,0.0841,146463.0,55799.0,22238.0,17935.0,34373.0,3491.0,55799.0,82.0,82.0,82.0,92.89,9.14,124.0
599890101134,100,Agosto,2025,133166.57,10653.3333,1150.0,0.0,0.0967,144970.0,55799.0,19042.0,18166.0,34133.0,3315.0,55614.0,81.0,82.0,81.0,94.61,9.11,124.0
644240501168,101,Enero,2025,740.9,59.3148,4513.25,0.0,0.5352,5314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,150.0
644240501168,101,Febrero,2025,740.9,59.2407,4513.25,0.0,-0.3907,5313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,150.0
644240501168,101,Abril,2025,1696.71,135.7593,4513.25,0.0,0.2807,6346.0,4.0,7.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,49.61,0.06,150.0
644240501168,101,Julio,2025,189327.38,15146.2037,4513.25,0.0,0.1663,208987.0,78926.0,30122.0,24966.0,48837.0,5123.0,78926.0,117.0,115.0,114.0,93.43,9.06,150.0
644240501168,101,Agosto,2025,193063.24,15445.0185,4513.25,0.0,-0.5085,213021.0,78926.0,31729.0,28519.0,49389.0,4481.0,82389.0,115.0,114.0,114.0,93.32,9.62,150.0
647240607437,103,Enero,2025,2332.77,186.6481,4513.25,0.0,0.3319,7033.0,183.0,329.0,70.0,87.0,26.0,183.0,1.0,1.0,1.0,48.61,2.46,122.0
647240607437,103,Febrero,2025,2319.93,185.6111,4513.25,0.0,0.2089,7019.0,163.0,301.0,64.0,77.0,22.0,163.0,1.0,1.0,1.0,47.62,2.42,122.0
647240607437,103,Abril,2025,2167.44,173.3889,4513.25,0.0,-0.0789,6854.0,178.0,232.0,57.0,79.0,11.0,147.0,1.0,1.0,1.0,53.52,2.45,122.0
647240607437,103,Julio,2025,211245.52,16899.6111,4513.25,0.0,-0.3811,232658.0,88913.0,33438.0,29864.0,53467.0,5582.0,88913.0,128.0,128.0,128.0,93.6,9.33,122.0
647240607437,103,Agosto,2025,219315.95,17545.3148,4513.25,0.0,0.4852,241375.0,88913.0,35448.0,32221.0,56588.0,5339.0,94148.0,128.0,128.0,128.0,93.59,9.88,122.0
599951100489,104,Enero,2025,140730.65,11258.4444,1150.0,0.0,-0.0944,153139.0,58788.0,34731.0,19625.0,31427.0,7736.0,58788.0,82.0,84.0,83.0,86.1,9.4,124.0
599951100489,104,Febrero,2025,127511.86,10200.963,1150.0,0.0,0.177,138863.0,51027.0,30690.0,17569.0,27223.0,6235.0,51027.0,82.0,82.0,82.0,85.69,9.26,124.0
599951100489,104,Abril,2025,130781.05,10462.5185,1150.0,0.0,0.4315,142394.0,53507.0,25890.0,14432.0,27216.0,2739.0,44387.0,80.0,82.0,81.0,86.38,9.02,124.0
599951100489,104,Julio,2025,136515.56,10921.2593,1150.0,0.0,0.1807,148587.0,55333.0,31741.0,17645.0,34207.0,3481.0,55333.0,78.0,80.0,79.0,86.74,9.29,124.0
599951100489,104,Agosto,2025,135261.41,10820.8889,1150.0,0.0,-0.2989,147232.0,55333.0,31887.0,18678.0,33491.0,3183.0,55352.0,77.0,78.0,78.0,86.65,9.53,124.0
599830700128,106,Enero,2025,3283.5,262.7407,1150.0,0.0,0.7593,4697.0,224.0,641.0,78.0,117.0,29.0,224.0,1.0,1.0,1.0,32.99,3.01,124.0
599830700128,106,Febrero,2025,3219.05,257.4815,1150.0,0.0,-0.5315,4626.0,208.0,592.0,74.0,108.0,26.0,208.0,1.0,1.0,1.0,33.15,3.09,124.0
599830700128,106,Abril,2025,3338.98,267.1111,1150.0,0.0,-0.0911,4756.0,222.0,541.0,64.0,109.0,11.0,184.0,1.0,1.0,1.0,32.2,3.06,124.0
599830700128,106,Julio,2025,131169.34,10493.5556,1150.0,0.0,0.1044,142813.0,53194.0,29034.0,17333.0,32555.0,3306.0,53194.0,78.0,80.0,78.0,87.78,8.93,124.0
599830700128,106,Agosto,2025,128612.12,10288.963,1150.0,0.0,-0.083,140051.0,53194.0,28274.0,17872.0,31111.0,2829.0,51812.0,78.0,79.0,79.0,87.78,8.81,124.0
599070500662,110,Enero,2025,134571.68,10765.7037,1150.0,0.0,-0.3837,146487.0,56286.0,31726.0,19415.0,29865.0,7006.0,56286.0,81.0,81.0,82.0,87.11,9.22,120.0
599070500662,110,Febrero,2025,127472.74,10197.8518,1150.0,0.0,0.4082,138821.0,52468.0,29841.0,18419.0,27469.0,6580.0,52468.0,80.0,80.0,80.0,86.92,9.76,120.0
599070500662,110,Abril,2025,133594.23,10687.5556,1150.0,0.0,0.2144,145432.0,56297.0,26874.0,16109.0,28090.0,2713.0,46912.0,80.0,80.0,80.0,86.77,9.77,120.0
599070500662,110,Julio,2025,133363.11,10669.037,1150.0,0.0,-0.147,145182.0,53917.0,30279.0,18063.0,32620.0,3234.0,53917.0,79.0,85.0,79.0,87.19,8.52,120.0
599070500662,110,Agosto,2025,115415.86,9233.3333,1150.0,0.0,0.8067,125800.0,53917.0,23414.0,14289.0,24861.0,2292.0,41442.0,80.0,90.0,84.0,87.07,6.18,120.0
599050501212,111,Enero,2025,3225.22,258.0,1150.0,0.0,-0.22,4633.0,176.0,525.0,61.0,92.0,23.0,176.0,1.0,1.0,1.0,31.79,2.36,105.0
599050501212,111,Febrero,2025,3198.2,255.8519,1150.0,0.0,-0.0519,4604.0,154.0,469.0,56.0,79.0,19.0,154.0,1.0,1.0,1.0,31.2,2.29,105.0
599050501212,111,Abril,2025,3226.77,258.1481,1150.0,0.0,0.0819,4635.0,162.0,411.0,47.0,78.0,8.0,133.0,1.0,1.0,1.0,30.79,2.21,105.0
599050501212,111,Julio,2025,3139.79,251.1852,1150.0,0.0,0.0248,4541.0,160.0,460.0,54.0,96.0,10.0,160.0,1.0,1.0,1.0,32.85,2.15,105.0
599050501212,111,Agosto,2025,3189.64,255.1852,1150.0,0.0,0.1748,4595.0,160.0,455.0,55.0,89.0,9.0,153.0,1.0,1.0,1.0,31.87,2.05,105.0
599950600119,112,Enero,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,160.0
599950600119,112,Febrero,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,160.0
599950600119,112,Abril,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,160.0
599950600119,112,Julio,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,160.0
599950600119,112,Agosto,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,160.0
599860401770,113,Enero,2025,164508.46,13160.6667,0.0,0.0,-0.1267,177669.0,73017.0,13707.0,24845.0,38731.0,9441.0,73017.0,101.0,101.0,100.0,98.28,9.71,124.0
599860401770,113,Febrero,2025,161135.59,12890.8148,0.0,0.0,-0.4048,174026.0,66508.0,12643.0,22762.0,34985.0,8761.0,66508.0,112.0,113.0,113.0,98.24,8.75,124.0
599860401770,113,Abril,2025,172552.0,13804.1482,0.0,0.0,-0.1482,186356.0,75828.0,12178.0,21459.0,37784.0,3824.0,63067.0,109.0,111.0,107.0,98.19,9.47,124.0
599860401770,113,Julio,2025,172008.71,13760.7407,0.0,0.0,0.5493,185770.0,72903.0,13969.0,23130.0,45132.0,4641.0,72903.0,106.0,112.0,103.0,98.21,8.74,124.0
599860401770,113,Agosto,2025,170613.77,13649.1111,0.0,0.0,0.1189,184263.0,72903.0,14069.0,25466.0,43412.0,3999.0,72877.0,102.0,109.0,104.0,98.19,8.98,124.0
599940800225,114,Enero,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,136.0
599940800225,114,Febrero,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,136.0
599940800225,114,Abril,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,136.0
599940800225,114,Julio,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,136.0
599940800225,114,Agosto,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,136.0
599020209061,115,Enero,2025,134176.43,10734.0741,0.0,0.0,-0.5041,144910.0,58846.0,23549.0,20047.0,31199.0,7600.0,58846.0,81.0,81.0,80.0,92.84,9.76,136.0
599020209061,115,Febrero,2025,124910.58,9992.8889,0.0,0.0,0.5311,134904.0,52102.0,20791.0,18292.0,27243.0,6567.0,52102.0,83.0,84.0,83.0,92.88,9.23,136.0
599020209061,115,Abril,2025,130762.93,10461.037,0.0,0.0,0.033,141224.0,56570.0,18880.0,16080.0,28289.0,2839.0,47208.0,81.0,82.0,81.0,92.85,9.59,136.0
599020209061,115,Julio,2025,131937.36,10554.963,0.0,0.0,-0.323,142492.0,55864.0,21650.0,18169.0,34230.0,3465.0,55864.0,79.0,80.0,77.0,93.24,9.38,136.0
599020209061,115,Agosto,2025,130606.97,10448.5926,0.0,0.0,0.4374,141056.0,55864.0,21431.0,19019.0,33180.0,3137.0,55336.0,76.0,82.0,77.0,93.25,9.07,136.0
599860600497,116,Enero,2025,148389.22,11871.1852,1150.0,0.0,0.5948,161411.0,61702.0,38088.0,20692.0,32907.0,8103.0,61702.0,90.0,90.0,86.0,85.09,9.21,124.0
599860600497,116,Febrero,2025,140793.64,11263.4815,1150.0,0.0,-0.1215,153207.0,56542.0,35005.0,19695.0,29769.0,7078.0,56542.0,89.0,88.0,89.0,85.02,9.45,124.0
599860600497,116,Abril,2025,144221.92,11537.7037,1150.0,0.0,-0.6237,156909.0,59836.0,31077.0,17030.0,30029.0,3017.0,50076.0,86.0,87.0,85.0,84.97,9.59,124.0
599860600497,116,Julio,2025,144307.7,11544.5926,1150.0,0.0,-0.2926,157002.0,58285.0,35901.0,18903.0,35779.0,3603.0,58285.0,82.0,88.0,81.0,85.14,8.9,124.0
599860600497,116,Agosto,2025,142764.4,11421.1852,1150.0,0.0,0.4148,155336.0,58285.0,35589.0,19762.0,34678.0,3280.0,57720.0,80.0,83.0,82.0,85.12,9.34,124.0
599900402791,117,Enero,2025,2716.1,217.3333,1150.0,0.0,0.5667,4084.0,199.0,447.0,70.0,104.0,25.0,199.0,1.0,1.0,1.0,40.67,2.67,120.0
599900402791,117,Febrero,2025,2665.31,213.1852,1150.0,0.0,-0.4952,4028.0,179.0,403.0,64.0,93.0,22.0,179.0,1.0,1.0,1.0,40.59,2.66,120.0
599900402791,117,Abril,2025,2625.1,210.0,1150.0,0.0,-0.1,3985.0,190.0,342.0,55.0,93.0,10.0,158.0,1.0,1.0,1.0,41.94,2.63,120.0
599900402791,117,Julio,2025,2531.07,202.5185,1150.0,0.0,0.4115,3884.0,185.0,369.0,62.0,111.0,12.0,185.0,1.0,1.0,1.0,44.82,2.48,120.0
599900402791,117,Agosto,2025,2517.87,201.4074,1150.0,0.0,-0.2774,3869.0,185.0,369.0,66.0,110.0,11.0,187.0,1.0,1.0,1.0,45.2,2.51,120.0
599000304441,119,Enero,2025,740.9,59.3333,1150.0,0.0,0.7667,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,125.0
599000304441,119,Febrero,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,125.0
599000304441,119,Abril,2025,91237.54,7298.963,1150.0,0.0,-0.503,99686.0,39546.0,9531.0,11335.0,19982.0,2011.0,33328.0,57.0,57.0,57.0,96.15,9.74,125.0
599000304441,119,Julio,2025,99095.99,7927.7037,1150.0,0.0,0.3063,108174.0,41706.0,12046.0,13842.0,25319.0,2545.0,41706.0,60.0,62.0,60.0,96.07,9.04,125.0
599000304441,119,Agosto,2025,101952.86,8156.2222,1150.0,0.0,-0.0822,111259.0,41706.0,12297.0,14998.0,25892.0,2486.0,43376.0,62.0,63.0,61.0,96.21,9.25,125.0
599860900661,120,Enero,2025,158902.48,12712.1482,1150.0,0.0,-0.6282,172764.0,65061.0,17835.0,22547.0,34333.0,8181.0,65061.0,117.0,114.0,112.0,96.44,7.47,124.0
599860900661,120,Febrero,2025,173544.54,13883.5556,1150.0,0.0,-0.0956,188578.0,74405.0,20415.0,26129.0,39060.0,9216.0,74405.0,114.0,114.0,113.0,96.44,9.71,124.0
599860900661,120,Abril,2025,176517.75,14121.4074,1150.0,0.0,-0.1574,191789.0,76829.0,18076.0,22481.0,39502.0,3974.0,65957.0,112.0,113.0,111.0,96.44,9.72,124.0
599860900661,120,Julio,2025,190789.35,15263.1852,1150.0,0.0,0.4648,207203.0,81768.0,22728.0,26580.0,50126.0,5062.0,81768.0,111.0,113.0,112.0,96.35,9.72,124.0
599860900661,120,Agosto,2025,183028.37,14642.2222,1150.0,0.0,-0.5922,198820.0,81768.0,21237.0,25380.0,46409.0,4593.0,76382.0,111.0,115.0,114.0,96.35,8.92,124.0
599981003836,121,Enero,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,126.0
599981003836,121,Febrero,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,126.0
599981003836,121,Abril,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,126.0
599981003836,121,Julio,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,126.0
599981003836,121,Agosto,2025,740.9,59.2593,1150.0,0.0,-0.1593,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,126.0
599861100617,122,Enero,2025,185283.22,14822.6667,1150.0,0.0,0.1133,201256.0,79214.0,44516.0,27068.0,41887.0,10259.0,79214.0,108.0,108.0,108.0,87.18,9.85,124.0
599861100617,122,Febrero,2025,172956.12,13836.5185,1150.0,0.0,0.3615,187943.0,71648.0,40316.0,25154.0,37536.0,8958.0,71648.0,108.0,108.0,108.0,87.15,9.87,124.0
599861100617,122,Abril,2025,181844.39,14547.5556,1150.0,0.0,0.0544,197542.0,76984.0,35805.0,21881.0,38405.0,3865.0,64151.0,109.0,110.0,109.0,87.32,9.72,124.0
599861100617,122,Julio,2025,183891.34,14711.3333,1150.0,0.0,0.3267,199753.0,75747.0,41245.0,24912.0,46036.0,4799.0,75747.0,106.0,107.0,107.0,87.82,9.51,124.0
599861100617,122,Agosto,2025,182390.64,14591.2593,1150.0,0.0,0.1007,198132.0,75747.0,40945.0,26204.0,45114.0,4191.0,75509.0,106.0,106.0,107.0,87.91,9.48,124.0
599870400666,123-R,Enero,2025,3308.86,264.7407,1150.0,0.0,0.3993,4724.0,233.0,668.0,90.0,107.0,36.0,233.0,1.0,1.0,1.0,32.93,3.13,124.0
599870400666,123-R,Febrero,2025,3319.15,265.5556,1150.0,0.0,0.2944,4735.0,203.0,609.0,81.0,91.0,31.0,203.0,1.0,1.0,1.0,31.62,3.02,124.0
599870400666,123-R,Abril,2025,39404.46,3152.3704,1150.0,0.0,0.1696,43707.0,13622.0,5282.0,4556.0,8199.0,832.0,13587.0,103.0,111.0,104.0,93.2,2.04,124.0
599870400666,123-R,Julio,2025,14336.26,1146.8889,1150.0,0.0,-0.1489,16633.0,4435.0,1977.0,729.0,3277.0,429.0,4435.0,106.0,105.0,105.0,91.34,0.56,124.0
599870400666,123-R,Agosto,2025,162606.85,13008.5185,1150.0,0.0,-0.3685,176765.0,4435.0,33050.0,21584.0,39211.0,3877.0,64672.0,103.0,106.0,104.0,89.05,8.2,124.0
599860600101,124,Enero,2025,133107.12,10648.5926,1150.0,0.0,0.2874,144906.0,57386.0,25018.0,19797.0,30336.0,7253.0,57386.0,82.0,83.0,82.0,91.67,9.29,124.0
599860600101,124,Febrero,2025,126407.32,10112.5185,1150.0,0.0,-0.8385,137669.0,52810.0,22148.0,18428.0,27774.0,6608.0,52810.0,85.0,83.0,83.0,92.22,9.24,124.0
599860600101,124,Abril,2025,127337.0,10186.8889,1150.0,0.0,-0.8889,138673.0,54857.0,18405.0,15345.0,27434.0,2763.0,45542.0,80.0,81.0,78.0,92.72,9.37,124.0
599860600101,124,Julio,2025,101663.43,8133.1111,1150.0,0.0,0.4589,110947.0,37087.0,15230.0,12566.0,22288.0,2233.0,37087.0,76.0,82.0,77.0,92.5,6.07,124.0
599860600101,124,Agosto,2025,11763.99,941.1111,1150.0,0.0,-0.1011,13855.0,37087.0,1933.0,955.0,2412.0,250.0,3617.0,75.0,76.0,89.0,88.2,0.54,124.0
599981100581,129,Enero,2025,168673.72,13493.9259,1150.0,0.0,0.3541,183318.0,69338.0,48135.0,23688.0,36656.0,8994.0,69338.0,95.0,96.0,95.0,82.15,9.7,135.0
599981100581,129,Febrero,2025,153366.54,12269.3333,1150.0,0.0,0.1267,166786.0,61212.0,40670.0,21625.0,31802.0,7785.0,61212.0,95.0,95.0,95.0,83.29,9.58,135.0
599981100581,129,Abril,2025,160431.34,12834.4444,1150.0,0.0,-0.7844,174415.0,66411.0,35860.0,18874.0,33087.0,3317.0,55278.0,94.0,94.0,93.0,83.89,9.8,135.0
599981100581,129,Julio,2025,151168.84,12093.4815,1150.0,0.0,-0.3215,164412.0,59374.0,32453.0,19856.0,35920.0,3598.0,59374.0,96.0,97.0,97.0,87.75,8.22,135.0
599981100581,129,Agosto,2025,166385.35,13310.8148,1150.0,0.0,-0.1648,180846.0,59374.0,37947.0,23862.0,41635.0,3947.0,69444.0,96.0,96.0,95.0,87.75,9.72,135.0
599870400674,130,Enero,2025,142948.93,11435.9259,1150.0,0.0,0.1441,155535.0,62683.0,4610.0,21034.0,33441.0,8208.0,62683.0,90.0,93.0,89.0,99.73,9.05,110.0
599870400674,130,Febrero,2025,133368.8,10669.4815,1150.0,0.0,-0.2815,145188.0,56850.0,4343.0,19844.0,29881.0,7125.0,56850.0,91.0,90.0,89.0,99.71,9.29,110.0
599870400674,130,Abril,2025,127860.18,10228.8148,1150.0,0.0,0.0052,139239.0,48546.0,3102.0,12566.0,23369.0,2441.0,38376.0,120.0,126.0,104.0,99.67,5.07,110.0
599870400674,130,Julio,2025,149439.8,11955.1852,1150.0,0.0,0.0148,162545.0,64354.0,5282.0,20981.0,39375.0,3998.0,64354.0,89.0,89.0,89.0,99.66,9.71,110.0
599870400674,130,Agosto,2025,149677.57,11974.1482,1150.0,0.0,-0.7182,162801.0,64354.0,5552.0,22291.0,38877.0,3681.0,64849.0,91.0,91.0,89.0,99.64,9.57,110.0
599860401851,132,Enero,2025,2189.63,175.1852,1150.0,0.0,0.1848,3515.0,108.0,199.0,37.0,58.0,13.0,108.0,1.0,2.0,1.0,47.7,0.72,124.0
599860401851,132,Febrero,2025,2259.62,180.7407,1150.0,0.0,-0.3607,3590.0,101.0,199.0,36.0,52.0,13.0,101.0,1.0,1.0,1.0,45.26,1.5,124.0
599860401851,132,Abril,2025,2296.76,183.7037,1150.0,0.0,-0.4637,3630.0,110.0,181.0,32.0,53.0,6.0,91.0,1.0,1.0,1.0,44.92,1.51,124.0
599860401851,132,Julio,2025,163038.28,13043.1111,1150.0,0.0,0.6089,177232.0,70404.0,11600.0,22951.0,43086.0,4367.0,70404.0,96.0,96.0,96.0,98.67,9.85,124.0
599860401851,132,Agosto,2025,163631.37,13090.5185,1150.0,0.0,0.1115,177872.0,70404.0,12050.0,24428.0,42411.0,3846.0,70685.0,98.0,98.0,98.0,98.58,9.69,124.0
599850400813,133-R,Enero,2025,179767.0,14381.4074,1150.0,0.0,0.5926,195299.0,79650.0,19950.0,27163.0,42201.0,10286.0,79650.0,109.0,109.0,109.0,97.0,9.82,164.0
599850400813,133-R,Febrero,2025,167957.13,13436.5185,1150.0,0.0,-0.6485,182543.0,71245.0,27824.0,25120.0,37436.0,8689.0,71245.0,109.0,109.0,109.0,93.15,9.72,164.0
